ts_iso,elapsed_s,state,battery_percent,height_cm,flow_vx_cms,flow_vy_cms,speed_cms,angle_roll_deg,angle_pitch_deg,angle_yaw_deg,accel_x,accel_y,accel_z,colors,temp_c
2025-10-29T19:43:11-04:00,8.5,ModeFlight.TakeOff,99,2.2,-100.0,3200.0,3201.562,0,0,0,-2,3,102,"['yellow', 'yellow']",43.4
2025-10-29T19:43:12-04:00,9.0,ModeFlight.TakeOff,99,2.2,-100.0,3200.0,3201.562,0,0,0,4,-4,100,"['yellow', 'yellow']",43.4
2025-10-29T19:43:12-04:00,9.5,ModeFlight.TakeOff,99,2.2,-100.0,3200.0,3201.562,0,0,0,0,-6,105,"['yellow', 'yellow']",43.4
2025-10-29T19:43:13-04:00,10.0,ModeFlight.TakeOff,99,2.2,-100.0,3200.0,3201.562,0,0,0,-3,-6,102,"['yellow', 'yellow']",43.4
2025-10-29T19:43:13-04:00,10.5,ModeFlight.TakeOff,99,34.8,-2100.0,1700.0,2701.851,0,0,19,4,3,113,"['yellow', 'yellow']",43.4
2025-10-29T19:43:14-04:00,11.0,ModeFlight.TakeOff,99,34.8,-2100.0,-2800.0,3500.0,0,1,25,-1,6,95,"['yellow', 'yellow']",43.4
2025-10-29T19:43:14-04:00,11.5,ModeFlight.TakeOff,99,34.8,-900.0,-2800.0,2941.088,0,1,25,-1,1,101,"['yellow', 'yellow']",43.4
2025-10-29T19:43:15-04:00,12.0,ModeFlight.Flight,91,72.5,-900.0,12900.0,12931.357,-16,2,25,0,2,97,"['yellow', 'yellow']",43.4
2025-10-29T19:43:15-04:00,12.5,ModeFlight.Flight,91,72.5,-500.0,6200.0,6220.129,-5,3,51,-2,-4,95,"['yellow', 'yellow']",43.4
2025-10-29T19:43:16-04:00,13.0,ModeFlight.Flight,90,999.9,0.0,-51500.0,51500.0,2,0,53,-2,-4,95,"['yellow', 'yellow']",43.4
2025-10-29T19:43:16-04:00,13.5,ModeFlight.Flight,88,999.9,-200.0,24300.0,24300.823,2,0,53,-2,-4,95,"['yellow', 'yellow']",42.91
2025-10-29T19:43:17-04:00,14.0,ModeFlight.Flight,88,999.9,-2500.0,23500.0,23632.605,2,0,77,4,-10,97,"['yellow', 'yellow']",42.91
2025-10-29T19:43:17-04:00,14.5,ModeFlight.Flight,88,999.9,-4200.0,500.0,4229.657,2,0,77,-2,-1,97,"['yellow', 'yellow']",42.91
2025-10-29T19:43:18-04:00,15.0,ModeFlight.Flight,88,999.9,-4000.0,500.0,4031.129,2,0,78,0,-14,93,"['yellow', 'yellow']",42.91
2025-10-29T19:43:18-04:00,15.5,ModeFlight.Flight,88,999.9,-4000.0,9700.0,10492.378,1,0,77,-1,-4,94,"['yellow', 'yellow']",42.91
2025-10-29T19:43:19-04:00,16.0,ModeFlight.Flight,88,999.9,-400.0,18000.0,18004.444,-17,0,77,4,-4,94,"['yellow', 'yellow']",42.84
2025-10-29T19:43:19-04:00,16.5,ModeFlight.Flight,80,999.9,-400.0,18000.0,18004.444,2,0,77,-3,-28,81,"['yellow', 'yellow']",42.84
2025-10-29T19:43:20-04:00,17.0,ModeFlight.Flight,79,999.9,-400.0,18000.0,18004.444,3,0,77,-3,-28,81,"['yellow', 'yellow']",42.86
2025-10-29T19:43:20-04:00,17.5,ModeFlight.Flight,79,999.9,-8500.0,400.0,8509.407,3,0,77,-3,-28,81,"['yellow', 'yellow']",42.86
2025-10-29T19:43:21-04:00,18.0,ModeFlight.Flight,79,999.9,300.0,-33200.0,33201.355,3,0,77,-3,-28,81,"['yellow', 'yellow']",42.86
2025-10-29T19:43:21-04:00,18.5,ModeFlight.Flight,77,999.9,300.0,-33200.0,33201.355,3,0,77,-3,-28,81,"['yellow', 'yellow']",42.77
2025-10-29T19:43:22-04:00,19.0,ModeFlight.Flight,76,999.9,300.0,-33200.0,33201.355,3,0,77,0,1,102,"['yellow', 'yellow']",42.77
2025-10-29T19:43:22-04:00,19.5,ModeFlight.Flight,76,999.9,300.0,17200.0,17202.616,-5,1,77,-2,-10,100,"['yellow', 'yellow']",42.77
2025-10-29T19:43:23-04:00,20.0,ModeFlight.Flight,75,61.0,-2700.0,100.0,2701.851,-5,1,77,3,3,99,"['yellow', 'yellow']",42.77
2025-10-29T19:43:23-04:00,20.5,ModeFlight.Flight,75,61.0,-2700.0,100.0,2701.851,0,1,129,4,-5,90,"['yellow', 'yellow']",42.77
2025-10-29T19:43:24-04:00,21.0,ModeFlight.Flight,74,61.0,-2700.0,100.0,2701.851,1,1,129,4,1,102,"['yellow', 'yellow']",42.77
2025-10-29T19:43:24-04:00,21.5,ModeFlight.Flight,74,999.9,-2700.0,5500.0,6126.989,1,0,-90,4,-1,104,"['yellow', 'yellow']",42.85
2025-10-29T19:43:25-04:00,22.0,ModeFlight.Flight,74,999.9,-6500.0,-2300.0,6894.926,2,0,-89,4,-7,82,"['yellow', 'yellow']",42.85
2025-10-29T19:43:25-04:00,22.485,ModeFlight.Flight,72,999.9,-200.0,-6500.0,6503.076,0,1,-138,2,-2,140,"['yellow', 'yellow']",42.87
2025-10-29T19:43:26-04:00,23.0,ModeFlight.Flight,72,999.9,300.0,-6500.0,6506.919,0,1,-138,2,-2,140,"['yellow', 'yellow']",42.87
2025-10-29T19:43:26-04:00,23.5,ModeFlight.Flight,72,999.9,300.0,-6500.0,6506.919,0,14,-137,-2,6,100,"['yellow', 'yellow']",42.97
2025-10-29T19:43:27-04:00,24.0,ModeFlight.Flight,72,999.9,300.0,-6500.0,6506.919,0,-2,-146,-5,-22,95,"['yellow', 'yellow']",43.03
2025-10-29T19:43:27-04:00,24.5,ModeFlight.Flight,72,999.9,800.0,-200.0,824.621,0,-4,-169,1,5,113,"['yellow', 'yellow']",43.03
2025-10-29T19:43:28-04:00,25.0,ModeFlight.Flight,71,69.5,1700.0,-5900.0,6140.033,0,-4,-169,1,5,113,"['yellow', 'yellow']",43.14
2025-10-29T19:43:28-04:00,25.5,ModeFlight.Flight,71,69.5,1700.0,-5900.0,6140.033,0,-4,32,-1,-2,106,"['yellow', 'yellow']",43.14
2025-10-29T19:43:29-04:00,26.0,ModeFlight.Flight,71,69.5,1700.0,-5900.0,6140.033,-1,-2,32,-1,-2,97,"['yellow', 'yellow']",43.14
2025-10-29T19:43:29-04:00,26.5,ModeFlight.Flight,71,999.9,-26500.0,7600.0,27568.279,0,17,0,-4,-10,97,"['yellow', 'yellow']",43.28
2025-10-29T19:43:30-04:00,27.0,ModeFlight.Flight,69,999.9,-26500.0,7600.0,27568.279,0,17,0,-4,-10,97,"['yellow', 'yellow']",43.29
2025-10-29T19:43:30-04:00,27.5,ModeFlight.Flight,69,999.9,-26500.0,7600.0,27568.279,0,17,41,-10,19,99,"['yellow', 'yellow']",43.3
2025-10-29T19:43:31-04:00,28.0,ModeFlight.Flight,69,40.2,-26500.0,7600.0,27568.279,-7,-11,41,-10,19,99,"['yellow', 'yellow']",43.33
2025-10-29T19:43:31-04:00,28.5,ModeFlight.Flight,68,28.7,-26500.0,7600.0,27568.279,0,0,124,6,-2,103,"['yellow', 'yellow']",43.33
2025-10-29T19:43:32-04:00,29.0,ModeFlight.Flight,68,28.7,-26500.0,7600.0,27568.279,1,0,156,-2,-11,97,"['yellow', 'yellow']",43.33
2025-10-29T19:43:32-04:00,29.5,ModeFlight.Flight,68,12.2,-26500.0,7600.0,27568.279,1,0,156,-1,-18,105,"['yellow', 'yellow']",43.33
2025-10-29T19:43:33-04:00,30.0,ModeFlight.Flight,68,12.2,-26500.0,7600.0,27568.279,0,0,-158,1,-14,92,"['yellow', 'yellow']",43.33
2025-10-29T19:43:33-04:00,30.5,ModeFlight.Flight,67,999.9,-1100.0,-1400.0,1780.449,0,0,-147,3,-11,96,"['yellow', 'yellow']",43.33
2025-10-29T19:43:34-04:00,31.0,ModeFlight.Flight,67,999.9,-1100.0,-1400.0,1780.449,3,0,-147,3,-11,98,"['yellow', 'yellow']",43.54
2025-10-29T19:43:34-04:00,31.5,ModeFlight.Flight,67,999.9,-1100.0,-1400.0,1780.449,-2,0,-149,6,-10,108,"['yellow', 'yellow']",43.54
2025-10-29T19:43:35-04:00,32.0,ModeFlight.Flight,67,999.9,-1100.0,-1400.0,1780.449,-7,5,-149,-2,-15,91,"['yellow', 'yellow']",43.54
2025-10-29T19:43:35-04:00,32.516,ModeFlight.Flight,66,3.2,-22000.0,16200.0,27321.054,-2,0,-148,5,-15,91,"['yellow', 'yellow']",43.54
2025-10-29T19:43:36-04:00,33.0,ModeFlight.Flight,66,3.2,9600.0,200.0,9602.083,-2,0,-151,3,-5,72,"['yellow', 'yellow']",43.54
2025-10-29T19:43:36-04:00,33.5,ModeFlight.Flight,66,3.2,9600.0,200.0,9602.083,-5,0,-151,3,-5,72,"['yellow', 'yellow']",43.62
2025-10-29T19:43:37-04:00,34.0,ModeFlight.Flight,66,3.2,-7900.0,6600.0,10294.173,-5,0,-151,3,-5,98,"['yellow', 'yellow']",43.62
2025-10-29T19:43:37-04:00,34.5,ModeFlight.Flight,64,3.2,-7900.0,6600.0,10294.173,0,0,-148,0,-3,92,"['yellow', 'yellow']",43.62
2025-10-29T19:43:38-04:00,35.0,ModeFlight.Flight,65,3.2,1800.0,47300.0,47334.237,-1,1,-145,-4,-3,92,"['yellow', 'yellow']",43.62
2025-10-29T19:43:38-04:00,35.516,ModeFlight.Flight,65,3.2,1800.0,31400.0,31451.55,-1,0,-145,0,4,102,"['yellow', 'yellow']",43.62
2025-10-29T19:43:39-04:00,36.0,ModeFlight.Flight,64,3.2,15600.0,31400.0,35061.66,0,0,-145,-1,-2,95,"['yellow', 'yellow']",43.62
2025-10-29T19:43:39-04:00,36.5,ModeFlight.Flight,64,3.2,-5100.0,13800.0,14712.24,-1,0,-142,7,9,117,"['yellow', 'yellow']",43.62
2025-10-29T19:43:40-04:00,37.0,ModeFlight.Flight,64,61.1,-6900.0,13800.0,15428.869,0,0,-140,4,9,117,"['yellow', 'yellow']",43.73
2025-10-29T19:43:40-04:00,37.5,ModeFlight.Flight,64,60.4,-2700.0,-2000.0,3360.06,0,0,-109,-10,-9,92,"['yellow', 'yellow']",43.73
2025-10-29T19:43:41-04:00,38.0,ModeFlight.Flight,64,60.4,22800.0,-2200.0,22905.894,0,1,-109,-10,-9,101,"['yellow', 'yellow']",43.73
2025-10-29T19:43:41-04:00,38.5,ModeFlight.Flight,64,60.4,6800.0,-28700.0,29494.576,1,-3,-110,-7,-1,101,"['yellow', 'yellow']",43.73
2025-10-29T19:43:42-04:00,39.0,ModeFlight.Flight,63,60.4,9300.0,-16400.0,18853.382,0,-3,-110,-7,3,97,"['yellow', 'yellow']",43.73
2025-10-29T19:43:42-04:00,39.5,ModeFlight.Flight,63,999.9,-22200.0,-16400.0,27600.725,-9,11,-110,-2,-9,102,"['yellow', 'yellow']",43.73
2025-10-29T19:43:43-04:00,40.0,ModeFlight.Flight,63,999.9,-22200.0,3100.0,22415.396,0,0,-109,-7,-7,103,"['yellow', 'yellow']",43.73
2025-10-29T19:43:43-04:00,40.5,ModeFlight.Flight,63,999.9,7000.0,-2200.0,7337.575,0,0,-109,-3,0,103,"['yellow', 'yellow']",43.73
2025-10-29T19:43:44-04:00,41.0,ModeFlight.Flight,63,999.9,7000.0,-2200.0,7337.575,4,-6,-109,0,-9,97,"['yellow', 'yellow']",43.73
2025-10-29T19:43:44-04:00,41.5,ModeFlight.Flight,63,999.9,-21300.0,2000.0,21393.691,-1,-1,-110,4,-4,100,"['yellow', 'yellow']",43.73
2025-10-29T19:43:45-04:00,42.0,ModeFlight.Flight,62,999.9,-21300.0,2000.0,21393.691,-3,6,-109,8,1,94,"['yellow', 'yellow']",43.91
2025-10-29T19:43:45-04:00,42.5,ModeFlight.Flight,62,999.9,-21300.0,2000.0,21393.691,-3,6,-109,-3,0,99,"['yellow', 'yellow']",43.9
2025-10-29T19:43:46-04:00,43.0,ModeFlight.Flight,62,999.9,-21300.0,2000.0,21393.691,-1,6,-109,-7,-5,104,"['yellow', 'yellow']",43.9
2025-10-29T19:43:46-04:00,43.5,ModeFlight.Flight,62,999.9,-21300.0,2000.0,21393.691,-2,3,-113,-4,2,102,"['yellow', 'yellow']",44.02
2025-10-29T19:43:47-04:00,44.0,ModeFlight.Flight,62,999.9,-21300.0,0.0,21300.0,-1,1,-132,1,-4,93,"['yellow', 'yellow']",44.02
2025-10-29T19:43:47-04:00,44.516,ModeFlight.Flight,62,999.9,0.0,0.0,0.0,-2,-2,168,1,-4,100,"['yellow', 'yellow']",44.02
2025-10-29T19:43:48-04:00,45.0,ModeFlight.Flight,62,999.9,0.0,0.0,0.0,0,0,133,1,0,104,"['yellow', 'yellow']",44.02
2025-10-29T19:43:48-04:00,45.5,ModeFlight.Flight,62,999.9,0.0,-44300.0,44300.0,0,-1,99,1,0,95,"['yellow', 'yellow']",44.02
2025-10-29T19:43:49-04:00,46.0,ModeFlight.Flight,62,999.9,0.0,-44300.0,44300.0,-8,-1,76,7,-15,100,"['yellow', 'yellow']",44.02
2025-10-29T19:43:49-04:00,46.5,ModeFlight.Flight,62,999.9,-9300.0,5800.0,10960.383,3,6,78,-9,0,102,"['yellow', 'yellow']",44.02
2025-10-29T19:43:50-04:00,47.0,ModeFlight.Flight,61,999.9,-9300.0,5800.0,10960.383,3,6,76,-8,0,90,"['yellow', 'yellow']",44.0
2025-10-29T19:43:50-04:00,47.5,ModeFlight.Flight,61,999.9,8200.0,12600.0,15033.296,0,-2,76,-2,-6,90,"['yellow', 'yellow']",44.0
2025-10-29T19:43:51-04:00,48.0,ModeFlight.Flight,61,999.9,0.0,2100.0,2100.0,0,-2,76,-2,-6,90,"['yellow', 'yellow']",44.05
2025-10-29T19:43:51-04:00,48.5,ModeFlight.Flight,61,999.9,0.0,2100.0,2100.0,0,-2,76,1,0,98,"['yellow', 'yellow']",44.05
2025-10-29T19:43:52-04:00,49.0,ModeFlight.Flight,61,999.9,-1600.0,-1300.0,2061.553,-4,-3,51,1,0,98,"['yellow', 'yellow']",44.05
2025-10-29T19:43:52-04:00,49.5,ModeFlight.Flight,61,999.9,-1600.0,-800.0,1788.854,-2,-1,37,-7,-6,85,"['yellow', 'yellow']",44.05
2025-10-29T19:43:53-04:00,50.0,ModeFlight.Flight,61,999.9,-1100.0,-300.0,1140.175,-2,0,37,3,1,104,"['yellow', 'yellow']",44.07
2025-10-29T19:43:53-04:00,50.5,ModeFlight.Flight,61,999.9,-7700.0,7400.0,10679.419,-2,0,37,3,5,93,"['yellow', 'yellow']",44.07
2025-10-29T19:43:54-04:00,51.0,ModeFlight.Flight,61,999.9,-7700.0,7400.0,10679.419,-1,0,37,1,-3,96,"['yellow', 'yellow']",44.07
2025-10-29T19:43:54-04:00,51.5,ModeFlight.Flight,61,999.9,-7700.0,7400.0,10679.419,-2,-1,37,-2,-3,87,"['yellow', 'yellow']",44.07
2025-10-29T19:43:55-04:00,52.0,ModeFlight.Flight,61,999.9,-7700.0,7400.0,10679.419,-1,0,35,5,-6,90,"['yellow', 'yellow']",44.07
2025-10-29T19:43:55-04:00,52.5,ModeFlight.Flight,61,999.9,-7700.0,7400.0,10679.419,-2,1,35,8,-4,102,"['yellow', 'yellow']",44.07
2025-10-29T19:43:56-04:00,53.0,ModeFlight.Ready,61,-100.0,-7700.0,7400.0,10679.419,0,2,32,-1,1,69,"['yellow', 'yellow']",44.07
2025-10-29T19:43:56-04:00,53.5,ModeFlight.Ready,61,-100.0,-7700.0,-200.0,7702.597,-1,-1,26,0,2,96,"['yellow', 'yellow']",44.07
2025-10-29T19:43:57-04:00,54.0,ModeFlight.Ready,65,-100.0,0.0,35500.0,35500.0,-1,-1,26,0,-1,98,"['yellow', 'yellow']",44.07
2025-10-29T19:43:57-04:00,54.5,ModeFlight.Ready,66,-100.0,0.0,35500.0,35500.0,0,0,26,0,-1,98,"['black', 'black']",44.01
